Name	official_name	Description	chrom	type	start_hg19	end_hg19	strand	ts_id	gene_type	gene_status	loci_level	alias_symbol	nodes	SNP	SNP_chr	SNP_pos_hg19	distance	index	dist	cap4_enhancer_no	fantom5_enhancer_no	Adipose_Tissue	Liver	Muscle	Pancreas	extra_weight
ENSG00000133612	AGAP3	AGAP3	chr7	gene	150782918	150841523	+	ENSG00000133612.13	protein_coding	KNOWN	1	AGAP3	1	rs62492368	chr7	150537635	245283	17	245283	199	7	-0.00382074923995195	-0.00097129932838033	-0.00387492461803985	0.00495729646667291	1.43439770646244
ENSG00000164900	GBX1	GBX1	chr7	gene	150845676	150871832	-	ENSG00000164900.4	protein_coding	KNOWN	2	GBX1	1	rs62492368	chr7	150537635	308041	19	334197	130	0	-0.0204367449057409	-0.0275096864488354	0.150242236629988	-0.0248395448254425	1.35520537596128
ENSG00000105982	RNF32	RNF32	chr7	gene	156432975	156469824	+	ENSG00000105982.12	protein_coding	KNOWN	2	RNF32	1	rs6459733	chr7	156930550	-497575	7	497575	273	6	-0.00969417811503034	-0.00737099106425544	-0.00442771267743103	0.0136998751004418	2.33455500737195
ENSG00000105983	LMBR1	LMBR1	chr7	gene	156473571	156685924	-	ENSG00000105983.13	protein_coding	KNOWN	2	LMBR1	1	rs6459733	chr7	156930550	-456979	6	244626	0	0	0.00492654259300626	-0.00251229589462037	0.00258934745541196	-0.0118817143739413	0.194584694284749
ENSG00000146909	NOM1	NOM1	chr7	gene	156742417	156765876	+	ENSG00000146909.3	protein_coding	KNOWN	2	NOM1	1	rs6459733	chr7	156930550	-188133	3	188133	42	1	0.00810314728260343	0.00672445987765944	0.0287117965871106	0.0184220790639575	0.569091782014042
ENSG00000130675	MNX1	MNX1	chr7	gene	156786745	156803370	-	ENSG00000130675.8	protein_coding	KNOWN	1	MNX1	1	rs6459733	chr7	156930550	-143805	2	127180	136	3	-0.062292931260537	-0.0550476461845169	-0.0577192584872724	0.276854208483209	7.8423061193995
ENSG00000009335	UBE3C	UBE3C	chr7	gene	156931607	157062066	+	ENSG00000009335.13	protein_coding	KNOWN	2	UBE3C	1	rs6459733	chr7	156930550	1057	1	1057	106	0	0.00677651764352411	0.0119023653989768	0.0537785462176279	0.00500444463304265	1.20106822715725
ENSG00000105993	DNAJB6	DNAJB6	chr7	gene	157128075	157210133	+	ENSG00000105993.9	protein_coding	KNOWN	2	DNAJB6	1	rs6459733	chr7	156930550	197525	4	197525	38	4	0.00393817727654285	-0.0249831835955335	0.0736792193675483	-0.0311272417742761	0.549872354634571
ENSG00000155093	PTPRN2	PTPRN2	chr7	gene	157331750	158380480	-	ENSG00000155093.13	protein_coding	KNOWN	2	PTPRN2	1	rs6459733	chr7	156930550	401200	5	1449930	211	4	-0.0102339407239288	-0.0862489127885374	-0.0980819455083448	0.104813816810216	1.500675896635
ENSG00000173281	PPP1R3B	PPP1R3B	chr8	gene	8993765	9009084	-	ENSG00000173281.4	protein_coding	KNOWN	2	PPP1R3B	1	rs17689007	chr8	9974824	-981059	8	965740	53	5	0.0245006158035687	0.0863706763607319	0.0805048450969129	-0.0591151043595757	0.917376752043356
ENSG00000173273	TNKS	TNKS	chr8	gene	9413424	9639856	+	ENSG00000173273.10	protein_coding	KNOWN	1	TNKS	1	rs17689007	chr8	9974824	-561400	5	561400	180	1	-0.00740903502576189	-0.00661056942257075	0.0429585248377827	-0.00253638939858443	0.739324860748187
ENSG00000175806	MSRA	MSRA	chr8	gene	9911778	10286401	+	ENSG00000175806.10	protein_coding	KNOWN	1	MSRA	1	rs17689007	chr8	9974824	-63046	1	63046	131	17	0.0127471316881361	0.0860221603777667	-0.00048797166607038	-0.00182618385906004	3.27891444090273
ENSG00000184647	PRSS55	PRSS55	chr8	gene	10383056	10411676	+	ENSG00000184647.6	protein_coding	KNOWN	1	PRSS55	1	rs17689007	chr8	9974824	408232	2	408232	83	1	-0.0189843725118307	0.0185893433098292	-0.0289867663539337	-0.0134565809816445	0.128626347038233
ENSG00000183638	RP1L1	RP1L1	chr8	gene	10463859	10569697	-	ENSG00000183638.5	protein_coding	KNOWN	2	RP1L1	1	rs17689007	chr8	9974824	489035	3	594873	143	2	0.0163062542758308	-0.0453719792104181	-0.0158087785457783	-0.0026809353811202	0.352448843474111
ENSG00000171060	C8orf74	C8orf74	chr8	gene	10530147	10558103	+	ENSG00000171060.6	protein_coding	KNOWN	1	C8orf74	1	rs17689007	chr8	9974824	555323	4	555323	30	1	-0.0254101273615859	-0.0224946320454217	-0.0211575444329855	-0.0273755830399821	0.0205245645779686
ENSG00000171056	SOX7	SOX7	chr8	gene	10581278	10697357	-	ENSG00000171056.6	protein_coding	KNOWN	2	SOX7	1	rs17689007	chr8	9974824	606454	6	722533	0	3	0.0718108295896394	-0.0287828335823542	0.0408097264732484	-0.0411005061385955	0.720152557126293
ENSG00000171044	XKR6	XKR6	chr8	gene	10753555	11058875	-	ENSG00000171044.5	protein_coding	KNOWN	1	XKR6	1	rs17689007	chr8	9974824	778731	7	1084051	163	5	-0.0446569467947	-0.0670409488652804	-0.0789626559029539	0.0624626702161224	0.362322174084772
ENSG00000175806	MSRA	MSRA	chr8	gene	9911778	10286401	+	ENSG00000175806.10	protein_coding	KNOWN	1	MSRA	1	rs57327348	chr8	10808687	-896909	15	896909	131	17	0.0127471316881361	0.0860221603777667	-0.00048797166607038	-0.00182618385906004	2.18396465303063
ENSG00000184647	PRSS55	PRSS55	chr8	gene	10383056	10411676	+	ENSG00000184647.6	protein_coding	KNOWN	1	PRSS55	1	rs57327348	chr8	10808687	-425631	7	425631	83	1	-0.0189843725118307	0.0185893433098292	-0.0289867663539337	-0.0134565809816445	0.123036718788657
ENSG00000183638	RP1L1	RP1L1	chr8	gene	10463859	10569697	-	ENSG00000183638.5	protein_coding	KNOWN	2	RP1L1	1	rs57327348	chr8	10808687	-344828	5	238990	143	2	0.0163062542758308	-0.0453719792104181	-0.0158087785457783	-0.0026809353811202	0.611581278793645
ENSG00000171060	C8orf74	C8orf74	chr8	gene	10530147	10558103	+	ENSG00000171060.6	protein_coding	KNOWN	1	C8orf74	1	rs57327348	chr8	10808687	-278540	3	278540	30	1	-0.0254101273615859	-0.0224946320454217	-0.0211575444329855	-0.0273755830399821	0.060343506704475
ENSG00000171056	SOX7	SOX7	chr8	gene	10581278	10697357	-	ENSG00000171056.6	protein_coding	KNOWN	2	SOX7	1	rs57327348	chr8	10808687	-227409	2	111330	0	3	0.0718108295896394	-0.0287828335823542	0.0408097264732484	-0.0411005061385955	1.30311611626445
ENSG00000171044	XKR6	XKR6	chr8	gene	10753555	11058875	-	ENSG00000171044.5	protein_coding	KNOWN	1	XKR6	1	rs57327348	chr8	10808687	-55132	1	250188	163	5	-0.0446569467947	-0.0670409488652804	-0.0789626559029539	0.0624626702161224	0.730437262036768
ENSG00000104643	MTMR9	MTMR9	chr8	gene	11141925	11185646	+	ENSG00000104643.5	protein_coding	KNOWN	1	MTMR9	1	rs57327348	chr8	10808687	333238	4	333238	34	5	0.00593347638652731	-0.0172508614109057	0.0311643137272439	-0.0125263557999014	0.333627023773826
ENSG00000177710	SLC35G5	SLC35G5	chr8	gene	11188397	11189717	+	ENSG00000177710.5	protein_coding	KNOWN	2	SLC35G5	1	rs57327348	chr8	10808687	379710	6	379710	119	0	-0.0207741882270926	-0.00311193158212138	-0.0139499571854749	-0.011320504093276	0.19116270133654
ENSG00000154319	FAM167A	FAM167A	chr8	gene	11278972	11332224	-	ENSG00000154319.10	protein_coding	KNOWN	1	FAM167A	1	rs57327348	chr8	10808687	470285	8	523537	189	10	-0.099289416957463	-0.0767821138107797	-0.138117382374344	0.0516060876015012	0.695828942276764
ENSG00000136573	BLK	BLK	chr8	gene	11351510	11422113	+	ENSG00000136573.6	protein_coding	KNOWN	1	BLK	1	rs57327348	chr8	10808687	542823	9	542823	140	1	-0.0380095503761974	0.0521044315672419	-0.105539307449792	-0.0730894379228167	0.159580542282781
ENSG00000136574	GATA4	GATA4	chr8	gene	11534468	11617511	+	ENSG00000136574.12	protein_coding	KNOWN	1	GATA4	1	rs57327348	chr8	10808687	725781	10	725781	8	4	-0.118923710271328	0.238462198774482	-0.12434905520025	0.257210783024553	6.75589612889833
ENSG00000255394	C8orf49	C8orf49	chr8	gene	11618765	11621462	+	ENSG00000255394.1	protein_coding	KNOWN	2	C8orf49	1	rs57327348	chr8	10808687	810078	11	810078	29	0	-0.0542840224536156	0.129578049373461	-0.0495122275993387	0.176962957712626	2.28066372502955
ENSG00000154328	NEIL2	NEIL2	chr8	gene	11627144	11644855	+	ENSG00000154328.9	protein_coding	KNOWN	2	NEIL2	1	rs57327348	chr8	10808687	818457	12	818457	29	1	-0.00734200738281851	0.0193164119644776	0.0411061446603833	-0.000959257229304982	0.177972835703196
ENSG00000079459	FDFT1	FDFT1	chr8	gene	11653082	11696818	+	ENSG00000079459.7	protein_coding	KNOWN	1	FDFT1	1	rs57327348	chr8	10808687	844395	13	844395	18	0	-0.00936052443716905	0.0106740301008455	0.0321584577207591	-0.0153003911441685	0.0899043050199055
ENSG00000164733	CTSB	CTSB	chr8	gene	11700033	11726957	-	ENSG00000164733.14	protein_coding	KNOWN	1	CTSB	1	rs57327348	chr8	10808687	891346	14	918270	0	7	0.0132251564667544	0.0264956230536873	-0.00790786047861364	-0.0301212327306373	0.200164001306212
ENSG00000156011	PSD3	PSD3	chr8	gene	18384811	18942240	-	ENSG00000156011.11	protein_coding	KNOWN	2	PSD3	1	rs10096633	chr8	19830921	-1446110	8	888681	169	2	-0.0418735196176173	0.0456822865465763	-0.108402705985094	0.0140634453210661	0.302658850822189
ENSG00000104611	SH2D4A	SH2D4A	chr8	gene	19171128	19253729	+	ENSG00000104611.7	protein_coding	KNOWN	1	SH2D4A	1	rs10096633	chr8	19830921	-659793	7	659793	119	1	0.00189102904212031	0.0913946736272008	-0.137870722000647	0.073354231578142	0.938326278335539
ENSG00000147408	CSGALNACT1	CSGALNACT1	chr8	gene	19261672	19615540	-	ENSG00000147408.10	protein_coding	KNOWN	1	CSGALNACT1	1	rs10096633	chr8	19830921	-569249	6	215381	272	2	0.0380841047363964	-0.0736772571770978	-0.063809056489898	-0.0119768516960869	2.68442108863631
ENSG00000104613	INTS10	INTS10	chr8	gene	19674651	19709594	+	ENSG00000104613.6	protein_coding	KNOWN	1	INTS10	1	rs10096633	chr8	19830921	-156270	2	156270	188	0	0.00509023715628676	0.0312895866287938	-0.00531966138181684	0.0419348296120523	1.73254803658735
ENSG00000175445	LPL	LPL	chr8	gene	19759228	19824770	+	ENSG00000175445.9	protein_coding	KNOWN	2	LPL	1	rs10096633	chr8	19830921	-71693	1	71693	14	1	0.187915544485982	-0.168840030481783	0.121106319887897	-0.0442273980802236	9.5529688668863
ENSG00000036565	SLC18A1	SLC18A1	chr8	gene	20002366	20040717	-	ENSG00000036565.10	protein_coding	KNOWN	2	SLC18A1	1	rs10096633	chr8	19830921	171445	3	209796	43	0	-0.0350753928206868	-0.0376946974700094	-0.0261354862581543	-0.0365041085082093	0.0546700174608117
ENSG00000147416	ATP6V1B2	ATP6V1B2	chr8	gene	20054878	20084330	+	ENSG00000147416.5	protein_coding	KNOWN	2	ATP6V1B2	1	rs10096633	chr8	19830921	223957	4	223957	7	11	0.00359218422666787	-0.00999920360887725	0.019688330961633	-0.0123046390394396	0.684648113457788
ENSG00000061337	LZTS1	LZTS1	chr8	gene	20103676	20161474	-	ENSG00000061337.10	protein_coding	KNOWN	2	LZTS1	1	rs10096633	chr8	19830921	272755	5	330553	128	0	0.0332579732947678	-0.0763817848053976	0.0013935990743267	-0.0209001926154051	0.482813772562524
ENSG00000104660	LEPROTL1	LEPROTL1	chr8	gene	29952914	30034724	+	ENSG00000104660.13	protein_coding	KNOWN	1	LEPROTL1	1	rs10954772	chr8	30863938	-911024	12	911024	7	6	0.0134628193623604	0.00271549903876685	-0.0244998796548985	-0.0124779667240252	0.143796506340754
ENSG00000177669	MBOAT4	MBOAT4	chr8	gene	29989340	30002202	-	ENSG00000177669.3	protein_coding	KNOWN	2	MBOAT4	1	rs10954772	chr8	30863938	-874598	11	861736	0	4	-0.00576780833231084	0.0162501774488778	-0.026585823474465	0.062263534188139	0.313621539871355
ENSG00000104671	DCTN6	DCTN6	chr8	gene	30013813	30041156	+	ENSG00000104671.3	protein_coding	KNOWN	2	DCTN6	1	rs10954772	chr8	30863938	-850125	10	850125	0	0	0.0207586706411175	-0.00210028579779313	0.00651434841200602	-0.00886984759780456	0.131016606274937
ENSG00000157110	RBPMS	RBPMS	chr8	gene	30241944	30429778	+	ENSG00000157110.11	protein_coding	KNOWN	1	RBPMS	1	rs10954772	chr8	30863938	-621994	8	621994	159	0	0.0323603103253899	0.00215385221413659	-0.0625014190553604	-0.019146441903555	0.516196680490199
ENSG00000197265	GTF2E2	GTF2E2	chr8	gene	30435835	30515768	-	ENSG00000197265.4	protein_coding	KNOWN	2	GTF2E2	1	rs10954772	chr8	30863938	-428103	7	348170	0	0	0.0119554643607213	0.0160427045669456	-0.0267694981228809	0.0436499017190514	0.380386472296804
ENSG00000104687	GSR	GSR	chr8	gene	30535583	30585443	-	ENSG00000104687.8	protein_coding	KNOWN	2	GSR	1	rs10954772	chr8	30863938	-328355	6	278495	34	1	-0.0223696265552697	0.0286539403237868	0.0186581182099463	0.0106429267632689	0.281106192160538
ENSG00000104691	UBXN8	UBXN8	chr8	gene	30589764	30624522	+	ENSG00000104691.10	processed_transcript	KNOWN	1	UBXN8	1	rs10954772	chr8	30863938	-274174	5	274174	34	1	0.00574431298344825	0.0685589050357009	-0.0384518390296486	0.0191844664728131	0.470635430293076
ENSG00000104695	PPP2CB	PPP2CB	chr8	gene	30631973	30671830	-	ENSG00000104695.7	protein_coding	KNOWN	2	PPP2CB	1	rs10954772	chr8	30863938	-231965	4	192108	51	0	0.0028878570140678	-0.00162761898171807	0.0217428586333784	-0.0107161038729254	0.333976818518355
ENSG00000133863	TEX15	TEX15	chr8	gene	30689060	30748122	-	ENSG00000133863.2	protein_coding	KNOWN	2	TEX15	1	rs10954772	chr8	30863938	-174878	3	115816	6	1	-0.0845044964874183	-0.0615355278076886	-0.0834721321109232	-0.0821539220594457	0.025055805100319
ENSG00000172733	PURG	PURG	chr8	gene	30853321	30891231	-	ENSG00000172733.10	protein_coding	KNOWN	1	PURG	1	rs10954772	chr8	30863938	-10617	1	27293	26	1	-0.0264764746696764	-0.100837444690896	-0.070829972484475	-0.0842888691550275	0.0697641969799185
ENSG00000165392	WRN	WRN	chr8	gene	30891317	31031285	+	ENSG00000165392.5	protein_coding	KNOWN	2	WRN	1	rs10954772	chr8	30863938	27379	2	27379	26	0	0.0144892253948624	-0.0230615451945387	-0.0140045458956898	0.0215365534625252	0.583090398433303
ENSG00000157168	NRG1	NRG1	chr8	gene	31496902	32622548	+	ENSG00000157168.13	protein_coding	KNOWN	2	NRG1	1	rs10954772	chr8	30863938	632964	9	632964	164	10	-0.120815440337841	0.0785348214578583	-0.161790921048909	-0.0905734787481841	0.622629747364978
ENSG00000165061	ZMAT4	ZMAT4	chr8	gene	40388109	40755352	-	ENSG00000165061.10	protein_coding	KNOWN	2	ZMAT4	1	rs13262861	chr8	41508577	-1120468	15	753225	3	0	-0.0438437128916675	-0.0605655479089497	-0.0679654025217989	-0.0328860025381391	0.000712247774204594
ENSG00000104332	SFRP1	SFRP1	chr8	gene	41119481	41167016	-	ENSG00000104332.6	protein_coding	KNOWN	1	SFRP1	1	rs13262861	chr8	41508577	-389096	6	341561	107	2	0.0343224380841505	-0.104567044181991	-0.106773473038708	-0.102723371722846	0.152539864287002
ENSG00000147533	GOLGA7	GOLGA7	chr8	gene	41347915	41368499	+	ENSG00000147533.11	protein_coding	KNOWN	2	GOLGA7	1	rs13262861	chr8	41508577	-160662	4	160662	139	3	0.0123319965230347	0.00758591611117732	-0.00519811886473871	-0.00457573962198075	0.859954553734421
ENSG00000147536	GINS4	GINS4	chr8	gene	41386725	41402565	+	ENSG00000147536.6	protein_coding	KNOWN	2	GINS4	1	rs13262861	chr8	41508577	-121852	3	121852	126	0	-0.00606279344700422	-0.0183467166451001	-0.0482306370680238	-0.0396720490708549	0.324147875856053
ENSG00000158669	AGPAT6	AGPAT6	chr8	gene	41434706	41482520	+	ENSG00000158669.7	protein_coding	KNOWN	1	AGPAT6	1	rs13262861	chr8	41508577	-73871	2	73871	97	4	-0.00588581125285823	0.0274675110627955	0.0417791378125979	0.00379144348832523	1.01067424656949
ENSG00000029534	ANK1	ANK1	chr8	gene	41510739	41754280	-	ENSG00000029534.14	protein_coding	KNOWN	1	ANK1	1	rs13262861	chr8	41508577	2162	1	245703	174	2	-0.0271111888170828	-0.0841990785996827	0.255714645048387	-0.0470241296389503	4.68340107518052
ENSG00000083168	KAT6A	KAT6A	chr8	gene	41786997	41909508	-	ENSG00000083168.5	protein_coding	KNOWN	1	KAT6A	1	rs13262861	chr8	41508577	278420	5	400931	83	0	0.0121971593615645	-0.0123732157782483	0.0183211740154627	-0.0149001383308221	0.264145621447112
ENSG00000070718	AP3M2	AP3M2	chr8	gene	42010464	42029191	+	ENSG00000070718.7	protein_coding	KNOWN	1	AP3M2	1	rs13262861	chr8	41508577	501887	7	501887	90	1	-0.00242066956297389	-0.0459135696324719	-0.0130956428352417	-0.0282143642670565	0.0810644502267603
ENSG00000104368	PLAT	PLAT	chr8	gene	42032236	42065242	-	ENSG00000104368.13	protein_coding	KNOWN	1	PLAT	1	rs13262861	chr8	41508577	523659	8	556665	31	0	0.0214251250431663	-0.0884083990419991	-0.0502959868437388	-0.0481689258585111	0.030941792554818
ENSG00000104365	IKBKB	IKBKB	chr8	gene	42128820	42189973	+	ENSG00000104365.9	protein_coding	KNOWN	2	IKBKB	1	rs13262861	chr8	41508577	620243	9	620243	42	2	0.00334789949842428	-0.014046440573218	0.00823238085485891	-0.00367445759502766	0.128434393409908
ENSG00000070501	POLB	POLB	chr8	gene	42195972	42229326	+	ENSG00000070501.6	protein_coding	KNOWN	1	POLB	1	rs13262861	chr8	41508577	687395	10	687395	83	2	-0.0182984642382113	0.0208765576058179	0.0666760974307383	-0.00105990603772654	0.376029499277393
ENSG00000104371	DKK4	DKK4	chr8	gene	42231249	42234750	-	ENSG00000104371.3	protein_coding	KNOWN	2	DKK4	1	rs13262861	chr8	41508577	722672	11	726173	93	0	-0.00737035586315526	-0.0136335876539653	-0.00358476070400685	-0.0341183955695706	0.06464574362324
ENSG00000078668	VDAC3	VDAC3	chr8	gene	42249142	42263415	+	ENSG00000078668.8	protein_coding	KNOWN	1	VDAC3	1	rs13262861	chr8	41508577	740565	12	740565	129	0	-0.010298258447718	0.00107589442132721	0.0858101498530915	-0.00754685281448486	0.559051224073768
ENSG00000168575	SLC20A2	SLC20A2	chr8	gene	42273993	42397069	-	ENSG00000168575.5	protein_coding	KNOWN	2	SLC20A2	1	rs13262861	chr8	41508577	765416	13	888492	201	0	-0.023904728987779	0.0156692890825427	0.0603086289121344	0.0188277500587597	1.06352313845854
ENSG00000176209	SMIM19	C8orf40	chr8	gene	42396298	42408151	+	ENSG00000176209.6	protein_coding	KNOWN	2	C8orf40	1	rs13262861	chr8	41508577	887721	14	887721	201	0	0.00721179036740037	0.0409150666937222	0.0409006540400374	0.0279288505095285	1.42209814056016
ENSG00000079112	CDH17	CDH17	chr8	gene	95139399	95229531	-	ENSG00000079112.5	protein_coding	KNOWN	2	CDH17	1	rs10097617	chr8	95961626	-822227	12	732095	161	0	-0.0641655566290436	-0.0578117689321915	-0.0596405393419981	-4.54687896772356e-05	0.0843720231327723
ENSG00000164949	GEM	GEM	chr8	gene	95261481	95274578	-	ENSG00000164949.3	protein_coding	KNOWN	2	GEM	1	rs10097617	chr8	95961626	-700145	11	687048	65	9	0.0460056682167748	-0.0102200860596999	-0.0956065363067519	-0.0951864980207671	0.299684945284096
ENSG00000197275	RAD54B	RAD54B	chr8	gene	95384188	95487337	-	ENSG00000197275.7	protein_coding	KNOWN	1	RAD54B	1	rs10097617	chr8	95961626	-577438	10	474289	233	1	-0.0389698342252108	0.0283540720780577	-0.0510245652960159	0.00835211653462948	1.06211064064541
ENSG00000164944	KIAA1429	KIAA1429	chr8	gene	95499921	95565757	-	ENSG00000164944.7	protein_coding	KNOWN	1	KIAA1429	1	rs10097617	chr8	95961626	-461705	9	395869	61	1	0.00738923650305915	-0.010348487911084	0.00319001424429133	0.00913476012352327	0.25530340153722
ENSG00000104413	ESRP1	ESRP1	chr8	gene	95653302	95719694	+	ENSG00000104413.11	protein_coding	KNOWN	1	ESRP1	1	rs10097617	chr8	95961626	-308324	8	308324	46	0	-0.187774767400714	-0.0908609677355811	-0.188191485688085	0.183186893947025	0.867966832835134
ENSG00000156162	DPY19L4	DPY19L4	chr8	gene	95731931	95806064	+	ENSG00000156162.12	protein_coding	KNOWN	1	DPY19L4	1	rs10097617	chr8	95961626	-229695	6	229695	39	0	0.010569039903474	0.0116091515717302	-0.0135619096083848	-0.00606282385597299	0.283034125811515
ENSG00000164941	INTS8	INTS8	chr8	gene	95825539	95893974	+	ENSG00000164941.9	protein_coding	KNOWN	1	INTS8	1	rs10097617	chr8	95961626	-136087	4	136087	97	0	-0.00722477819947195	-0.0223257143703412	0.00897793222735973	0.0201523830923915	0.511827750734522
ENSG00000175305	CCNE2	CCNE2	chr8	gene	95891998	95908906	-	ENSG00000175305.11	protein_coding	KNOWN	2	CCNE2	1	rs10097617	chr8	95961626	-69628	3	52720	112	0	-0.0110462563010424	-0.0140001377454845	-0.0410516759999886	0.0292733218643638	0.599697364793917
ENSG00000156170	NDUFAF6	C8orf38	chr8	gene	95907995	96128683	+	ENSG00000156170.7	protein_coding	KNOWN	1	C8orf38	1	rs10097617	chr8	95961626	-53631	2	53631	31	0	-0.0187489057010206	0.0406246981932404	0.0571019230186534	0.015062755189674	0.796250450975875
ENSG00000164938	TP53INP1	TP53INP1	chr8	gene	95938200	95961639	-	ENSG00000164938.9	protein_coding	KNOWN	2	TP53INP1	1	rs10097617	chr8	95961626	-23426	1	13	122	2	-0.0100014269408858	0.0798341597198751	-0.0227391995457394	0.0762412356923537	1.95875936372704
ENSG00000175895	PLEKHF2	PLEKHF2	chr8	gene	96146032	96168912	+	ENSG00000175895.3	protein_coding	KNOWN	2	PLEKHF2	1	rs10097617	chr8	95961626	184406	5	184406	129	10	0.0135465760889036	0.0137038186226642	0.00353966023325345	0.00413488788026592	1.33532802962676
ENSG00000156172	C8orf37	C8orf37	chr8	gene	96257147	96281429	-	ENSG00000156172.5	protein_coding	KNOWN	2	C8orf37	1	rs10097617	chr8	95961626	295521	7	319803	7	0	-0.00576078112365269	-0.00178468146937755	-0.0204594150245865	-0.00709017142438219	0.101878725516971
ENSG00000156466	GDF6	GDF6	chr8	gene	97154558	97173020	-	ENSG00000156466.6	protein_coding	KNOWN	2	GDF6	1	rs149364428	chr8	97737741	-583183	6	564721	162	3	0.0486817309464442	-0.0147265563348951	-0.0785925711321744	0.0384243464148888	1.34136369394351
ENSG00000156467	UQCRB	UQCRB	chr8	gene	97238148	97247862	-	ENSG00000156467.5	protein_coding	KNOWN	1	UQCRB	1	rs149364428	chr8	97737741	-499593	4	489879	17	0	-0.00342941137385949	0.000809469298824727	0.063771993529263	0.00198164342297149	0.286285422961065
ENSG00000156471	PTDSS1	PTDSS1	chr8	gene	97273943	97349223	+	ENSG00000156471.8	protein_coding	KNOWN	2	PTDSS1	1	rs149364428	chr8	97737741	-463798	3	463798	133	0	-0.00220452423806634	0.0200048195155914	0.0123524838096351	0.015969951117456	0.513709017069553
ENSG00000169439	SDC2	SDC2	chr8	gene	97505579	97624000	+	ENSG00000169439.5	protein_coding	KNOWN	1	SDC2	1	rs149364428	chr8	97737741	-232162	2	232162	11	0	0.0310768183976509	0.0657545067293488	-0.0574396639712872	0.0114204912247368	0.659164153738547
ENSG00000104324	CPQ	CPQ	chr8	gene	97657455	98161882	+	ENSG00000104324.11	protein_coding	KNOWN	1	CPQ	1	rs149364428	chr8	97737741	-80286	1	80286	155	0	0.0149464376717168	-0.000508218025872308	-0.071045622503932	-0.00974446997321532	0.857241115675393
ENSG00000180543	TSPYL5	TSPYL5	chr8	gene	98285717	98290176	-	ENSG00000180543.3	protein_coding	KNOWN	2	TSPYL5	1	rs149364428	chr8	97737741	547976	5	552435	173	0	-0.0117066814737487	-0.110972336940473	0.000257001025055782	-0.00372920247388522	0.310435996001604
ENSG00000147649	MTDH	MTDH	chr8	gene	98656407	98740998	+	ENSG00000147649.5	protein_coding	KNOWN	1	MTDH	1	rs149364428	chr8	97737741	918666	7	918666	127	0	0.0113065070265765	0.0355406792021168	0.0357763016557041	0.00177427273845538	0.532295096822773
ENSG00000104408	EIF3E	EIF3E	chr8	gene	109213445	109447562	-	ENSG00000104408.5	protein_coding	KNOWN	1	EIF3E	1	rs12680028	chr8	110123183	-909738	10	675621	115	0	0.0136347502348323	-0.0198008806607811	0.0255924980355962	0.0288602244164563	0.486147526660426
ENSG00000104412	EMC2	TTC35	chr8	gene	109455830	109499145	+	ENSG00000104412.3	protein_coding	KNOWN	2	TTC35	1	rs12680028	chr8	110123183	-667353	8	667353	97	0	0.010769861744462	-0.0016511231218284	0.0293452579136312	0.0109249913141862	0.348000978003546
ENSG00000164841	TMEM74	TMEM74	chr8	gene	109619079	109799844	-	ENSG00000164841.4	protein_coding	KNOWN	2	TMEM74	1	rs12680028	chr8	110123183	-504104	7	323339	45	0	0.0109515721171045	0.0559477009230797	0.0507021460833665	0.0222527660383804	0.794551827395662
ENSG00000174417	TRHR	TRHR	chr8	gene	110098850	110131813	+	ENSG00000174417.2	protein_coding	KNOWN	2	TRHR	1	rs12680028	chr8	110123183	-24333	1	24333	55	0	0.00236949853873091	-0.0150904412628855	0.0234723231496079	-0.00776591643489592	0.531700145965699
ENSG00000120526	NUDCD1	NUDCD1	chr8	gene	110253148	110346614	-	ENSG00000120526.6	protein_coding	KNOWN	2	NUDCD1	1	rs12680028	chr8	110123183	129965	2	223431	260	0	0.0325124505558464	-0.0151196284896506	0.00395577596636513	0.010677258539837	2.89694266294301
ENSG00000120533	ENY2	ENY2	chr8	gene	110346553	110358182	+	ENSG00000120533.8	protein_coding	KNOWN	1	ENY2	1	rs12680028	chr8	110123183	223370	3	223370	260	0	0.0142130525314008	0.0189090702497545	0.0378204080446213	-0.0116623523871293	2.75912591435152
ENSG00000205038	PKHD1L1	PKHD1L1	chr8	gene	110374706	110542559	+	ENSG00000205038.7	protein_coding	KNOWN	2	PKHD1L1	1	rs12680028	chr8	110123183	251523	4	251523	28	0	0.0543674034166808	-0.0727673540023165	-0.114295557445545	-0.052996972720849	0.314516856942961
ENSG00000147654	EBAG9	EBAG9	chr8	gene	110551940	110578225	+	ENSG00000147654.10	protein_coding	KNOWN	1	EBAG9	1	rs12680028	chr8	110123183	428757	5	428757	19	0	-0.00287092126529367	0.0192574166170804	0.0337488022796536	0.0316519800627247	0.365444259859497
ENSG00000147642	SYBU	SYBU	chr8	gene	110586207	110704020	-	ENSG00000147642.12	protein_coding	KNOWN	2	SYBU	1	rs12680028	chr8	110123183	463024	6	580837	228	1	0.0359787069322905	0.0802473780631779	-0.0680935461094581	0.118476510518001	4.44742606609673
ENSG00000164794	KCNV1	KCNV1	chr8	gene	110975874	110988076	-	ENSG00000164794.3	protein_coding	KNOWN	2	KCNV1	1	rs12680028	chr8	110123183	852691	9	864893	18	1	-0.0435363048869655	-0.044747793494957	-0.0341040566785374	0.0977755852409119	0.233785412588571
